similarity,cross_score
0.9522008,-0.0007752581870938
0.9303669,-0.0012470841794791
0.92174816,-0.0008868085053643
0.94987994,-0.0041731214741836
0.93030363,-0.0024251231668627
0.9222133,-0.0120622524593803
0.9325401,-0.0014827997231029
0.9733252,0.0934011360187792
0.9346752,-0.0210339885836844
0.9308977,-0.0082013923795593
0.9308977,-0.0873023562842346
0.9327618,0.0541272712585439
0.94338554,-0.0045500655798625
0.99082613,-0.0058893576512875
0.8960041,-0.0100324204810632
0.95735943,0.000757181739207
0.94061166,0.3838409110508463
0.8838262,0.0181482075468504
0.8828157,0.0350127366599846
0.8600417,0.0670123799284677
0.8652689,0.0191357263424899
0.71374243,-0.0364802457275563
0.9003773,-0.0066187238818361
0.9188852,0.2074349428327318
0.97815406,0.1897000204398943
0.9065994,0.0528399146969943
0.8997501,-0.0011470434738245
0.91386926,-0.0018320197912073
0.90128577,0.5194294468989331
0.91629213,0.0039831642197481
0.9822863,0.0091452867732665
0.916937,0.0368749027103513
0.8792845,-0.0228858410946023
0.87928164,0.0024712715855155
0.87928164,-0.0445309090469286
0.92179173,0.0320820649379058
0.8870494,-0.0167041720389284
0.5366898,0.0
0.58896947,0.0
0.5083298,0.0018002694673766
0.5682252,0.0
0.56499135,-0.008657427836474
0.6904388,-0.0050442031265638
0.5495237,-0.010348455612833
0.7495097,-0.0472201679391268
0.76527256,0.0012487300020393
0.83394325,-0.0019878299611012
0.83394325,-0.0015282724969757
0.8007342,0.0014974863555294
0.8671284,-0.0159903719142444
0.66460466,0.0007413899964849
0.917493,-0.0414026367708469
0.67179877,-0.0250686784074525
0.6157666,-0.0977798622997572
0.6266891,-0.0790116565599983
0.63907045,-0.0686993124660674
0.725702,0.2114526890587077
0.5870198,-0.053811173342604
0.83416206,-0.0462348948287888
0.551651,-0.3393809889144752
0.61792105,-0.4479239208146763
0.6538986,0.0265687150364587
0.5605726,-0.13930550603715
0.5516271,-0.1175955113070533
0.8093567,-0.1931704699037763
0.5890899,-0.1281057878521987
0.72570133,-0.067814158177006
0.7310303,0.0153114459023717
0.67830193,-0.0554817152830828
0.6778967,-0.0959776834622442
0.6778967,0.1265255634141755
0.6367733,-0.1369631583559304
0.71374243,-0.3024012716220658
0.6604719,0.0250726951608911
0.9779998,0.0050431065933447
0.9900774,0.0099006458730566
0.99269605,0.0881194581933816
0.975936,0.0804394535795243
0.9224875,0.1292244555167281
0.98777765,0.0132226238737242
0.9433182,-0.0205849394771841
0.9187348,0.0337737891345356
0.88677394,0.0280067826578723
0.88677394,0.3386930839134595
0.90489167,-0.0108704027331899
0.8680441,0.0144120091595445
0.96583325,0.0756943973636329
0.8011443,-0.0075942711336163
0.9658135,-0.1176138268055251
0.9696019,-0.0704026338581635
0.9136499,0.0597010618188324
0.9087711,0.0574204203712861
0.85327685,-0.2798629924206287
0.9036897,0.0211869216971766
0.5366898,0.0325046428016121
0.8494234,-0.1186953499799789
0.97066355,0.2107358262255173
0.9438881,-0.0948012594751179
0.9284652,-0.040391177079212
0.951128,0.0781256252350194
0.96838504,-0.0127204839639401
0.8597304,-0.2044177605174423
0.9605097,0.1687011059961625
0.9537695,-0.2387733690867009
0.91892624,0.1059816225298141
0.89016485,0.0338503920407323
0.8902816,0.0341890642459122
0.8902816,-0.0933550921886324
0.9484262,0.0239140137136432
0.9522008,-0.2604684662088571
0.90325695,-0.1301636187128637
0.9779998,-0.0001128174566274
0.98667234,-2.7616529074353685e-05
0.99434704,0.0012901372170044
0.98594975,0.0204202646742385
0.95823336,0.008383159487198
0.9956329,0.0411614109707978
0.955516,0.0218487721425845
0.95524323,-0.0144367501107654
0.92358214,-0.013961986821076
0.92358214,0.1011414637729232
0.94405526,0.0009982600346414
0.8979239,0.1150001882136784
0.94112605,0.0192416646968053
0.8436935,0.1477540789283253
0.97511625,0.0345582729524565
0.9884585,0.0792071150465509
0.9589305,0.0356809712300688
0.955635,0.0772566776828803
0.9192612,-0.0149917668645601
0.95019984,0.0503933657968788
0.58896947,-0.0029429315801659
0.9050134,-0.0005283627177205
0.9792468,0.1393005789983128
0.8941949,0.0774610211992059
0.9662566,0.0146882348764119
0.97286713,0.0069734779586058
0.98274106,0.0281598546083826
0.9142769,0.1085124405259592
0.9762142,0.0457904753495207
0.95660937,0.1423883057731487
0.9639418,0.0761916072922367
0.946475,-0.016104270489324
0.9465455,0.0043429737814148
0.9465455,-0.0096671295849466
0.9857839,0.0873992260835972
0.9303669,0.1218764234372587
0.9527259,0.0097921657376194
0.9900774,0.0197654326308454
0.98667234,0.008769620899019
0.9935011,0.0304582931912673
0.9860473,0.0355974076025517
0.93057823,0.0566638655765025
0.9971128,0.0128670810871546
0.9304068,0.0
0.92243147,0.1356964401522922
0.8834362,0.1308814943628229
0.8834362,0.6334658743576503
0.90553796,0.0790052651985696
0.843756,0.0030932812828666
0.94692314,0.0168178460105619
0.7849313,0.0002918536764133
0.95839363,0.0
