similarity,cross_score
0.6771238,-0.0007752581870938
0.7125539,-0.0012470841794791
0.6973507,-0.0008868085053643
0.7172378,-0.0041731214741836
0.69903857,-0.0024251231668627
0.8514837,-0.0120622524593803
0.70479214,-0.0014827997231029
0.99891025,0.0934011360187792
0.7303349,-0.0210339885836844
0.7120408,-0.0082013923795593
0.7120408,-0.0873023562842346
0.7131617,0.0541272712585439
0.9631453,-0.0045500655798625
0.977382,-0.0058893576512875
0.97468525,-0.0100324204810632
0.9623477,0.000757181739207
0.9815136,0.3838409110508463
0.8798529,0.0181482075468504
0.8815702,0.0350127366599846
0.9221851,0.0670123799284677
0.9669804,0.0191357263424899
0.9635257,-0.0364802457275563
0.9795323,-0.0066187238818361
0.9375918,0.2074349428327318
0.9953407,0.1897000204398943
0.86289716,0.0528399146969943
0.74669313,-0.0011470434738245
0.99516344,-0.0018320197912073
0.9846176,0.5194294468989331
0.7277881,0.0039831642197481
0.999613,0.0091452867732665
0.832297,0.0368749027103513
0.8253748,-0.0228858410946023
0.8253086,0.0024712715855155
0.8253086,-0.0445309090469286
0.9253343,0.0320820649379058
0.92814296,-0.0167041720389284
0.729498,0.0
0.789736,0.0
0.7096856,0.0018002694673766
0.798816,0.0
0.8465709,-0.008657427836474
0.95986897,-0.0050442031265638
0.78628504,-0.010348455612833
0.9686595,-0.0472201679391268
0.87953484,0.0012487300020393
0.8661041,-0.0019878299611012
0.8661041,-0.0015282724969757
0.86796254,0.0014974863555294
0.9674247,-0.0159903719142444
0.9864074,0.0007413899964849
0.9987429,-0.0414026367708469
0.9844987,-0.0250686784074525
0.97585106,-0.0977798622997572
0.9736648,-0.0790116565599983
0.97462046,-0.0686993124660674
0.9914564,0.2114526890587077
0.99944085,-0.053811173342604
0.99719477,-0.0462348948287888
0.99399424,-0.3393809889144752
0.97970635,-0.4479239208146763
0.96241874,0.0265687150364587
0.89301604,-0.13930550603715
0.9814974,-0.1175955113070533
0.99474394,-0.1931704699037763
0.8729728,-0.1281057878521987
0.96980625,-0.067814158177006
0.94814295,0.0153114459023717
0.90567976,-0.0554817152830828
0.90563035,-0.0959776834622442
0.90563035,0.1265255634141755
0.9546191,-0.1369631583559304
0.9635257,-0.3024012716220658
0.99358404,0.0250726951608911
0.98463523,0.0050431065933447
0.9877834,0.0099006458730566
0.9754217,0.0881194581933816
0.86024934,0.0804394535795243
0.7653941,0.1292244555167281
0.98326284,0.0132226238737242
0.6557669,-0.0205849394771841
0.80825603,0.0337737891345356
