similarity,cross_score
0.74902093,-2.7891943171241104e-05
0.96104085,0.0
0.93152684,0.0
0.9515266,0.0
0.96931714,0.0
0.9814887,0.0
0.96758157,0.0
0.9954713,-0.0018967086478208
0.9927854,-0.0026263143554837
0.9927854,-0.0120201270844686
0.9892773,-0.0032456959146204
0.8454042,-0.0024933401150067
0.79504204,-0.0021842444861956
0.899736,-0.0043319455627331
0.9547366,0.0218694383542339
0.946223,0.1006904354480859
0.9901543,-0.0084852545854638
0.99024546,-0.0046329089490259
0.9792445,0.0599162538837503
0.9373653,-0.0017617819545995
0.7499857,-0.0033264016920334
0.8258039,0.0721618640833866
0.9525059,0.1094275848474656
0.98480725,0.2038136004105447
0.9884937,0.018852733996019
0.9458813,-0.0012432647952032
0.95709676,-0.0011401708213315
0.99726075,0.2337475743819376
0.9738658,-0.0022125060112763
0.9902694,0.0059819379298243
0.9631895,0.0394412227165948
0.9758864,0.0
0.97568816,0.0
0.97568816,0.0
0.9506441,0.0051106996504849
0.9772101,0.2590260160276165
0.9708065,-0.0007734942991294
0.59276384,0.0002410297811863
0.99611723,0.0053586751486792
0.9956114,0.0005183783366882
0.99842817,0.0367840118896349
0.99380726,0.0365286451373882
0.9863316,0.0566605972569044
0.9938006,0.0145235824949817
0.9525059,0.0007731956724183
0.9524614,0.1322557708528524
0.9471165,0.1077113072437909
0.9471165,0.5651080509408848
0.93871367,0.077132530666601
0.6757988,0.0088686199136303
0.6074008,0.0158863645665426
0.7565945,0.0126074532033561
0.99971086,0.0065763620922023
0.99947476,-0.0003400741369413
0.979723,0.142361253663111
0.9683529,0.0643931426286045
0.99117595,0.1234011623408753
0.99860483,0.0150070114308253
0.54860556,0.0067159199252502
0.64371294,0.0049038148703914
0.9685981,0.1529085070668585
0.98660344,0.065691915776314
0.998125,0.0145095026495747
0.9993753,0.1490592931726443
0.95154864,0.0423345300358123
0.99517494,0.1851675583791517
0.98040503,0.0520472198139955
0.9942309,0.1102957598238838
0.9942558,0.1462795402233015
0.99421906,0.1468044513027182
0.99421906,0.3650284435590203
0.99927247,0.1684972970428412
0.9931945,0.0056247066908587
0.9942574,0.0763467333402798
0.65042293,0.001647217680972
0.5770255,0.0193356293983275
0.6213393,0.1243724640902716
0.6750822,0.1257412174925989
0.6804314,0.223369951919652
0.6731766,0.028315764600267
0.74902093,-0.0014268315245402
0.7760192,-0.0021589511713265
0.7703199,0.0235877287436056
0.7703199,0.1973718466537209
0.76264143,0.0039712762419558
0.93996507,0.0665524890512936
0.9222044,0.0372549121582837
0.83612114,0.1537327376044706
0.6093609,0.146601824841824
0.59126234,-0.0024491258174996
0.69139546,0.0274045302395295
0.71236396,0.0335596798615896
0.6366787,-0.0186969283253339
0.5577745,0.0781996227544582
0.93031937,0.0089849771580284
0.93099964,0.0032426806498448
0.59276384,0.141802863193517
0.76060313,0.2199544555831622
0.6793284,-0.0079291670723166
0.56178427,0.0017256840950494
0.61122066,0.0357824189818567
0.71959686,-0.0251819020438556
0.6219845,0.0476695937427245
0.71352,0.1067492686027593
0.588393,0.1001663316964543
0.65865177,-0.0496679834861848
0.65662104,-0.0649317945263167
0.65662104,0.0443713011052056
0.6088462,0.09513196210942
0.6643782,0.000102827651316
0.62310743,0.027775340324677
0.65042293,0.0044338464767262
0.9946648,0.0004548752721574
0.99869514,0.0236960679257744
0.9970781,0.0704761255662407
0.9862845,0.0952744386548383
0.999368,0.0635345292744423
0.96104085,0.0109966831988956
0.96254045,-0.0301466379726027
0.9549468,-0.014718518326291
0.9549468,0.1228419716845844
0.9443392,0.0083143684284719
0.7097493,0.0963514672672434
0.6403018,0.0509024878161911
0.77042246,0.1121777071067681
0.9976302,0.0037525151950058
0.99600637,0.0996578904251284
0.980372,0.0745675403252112
0.9696694,0.1605453124306948
0.98731804,-0.0279561265313372
0.9929676,0.1045005478489922
0.58619183,0.006374961990117
0.6772215,-0.005796618318025
0.99611723,0.2222929142736459
0.983878,0.0012553731428561
0.9879283,0.0288659472035276
0.99244463,0.0115404730096204
0.99624604,0.2016703795104985
0.95449233,0.0335792136052431
0.9911351,0.0534051441080641
0.9845639,0.3281696920444228
0.9903568,0.1057613355379757
0.9940696,0.0183115447225736
0.9936571,0.159952968997854
0.9936571,0.072778779492704
0.9978491,0.0559069452230034
0.9969092,0.0454416253598941
0.98920906,0.1080153507077397
0.5770255,0.0274157439029917
0.9946648,0.0105777161107049
0.9968095,0.1239934374051038
0.98647594,0.1153516895848919
0.96986765,0.2089295190616831
0.9908044,0.0264049307764287
0.93152684,-0.0029128961937177
0.9309059,0.0468591807289041
0.92176825,0.0368552932780091
0.92176825,0.1795340171131397
0.90941125,-0.0015438674575995
0.6337496,0.0500663493592564
0.55856884,0.1003072967628053
0.7050169,0.0725113024027197
0.99568796,0.0250666264595633
0.9967966,-0.0041233126892336
0.9602906,-0.025699892257861
0.94481456,0.0432453306542429
0.9755797,-0.0240761414988739
0.997775,0.026409818910759
0.500352,0.0134470909185217
0.59839886,-0.011265008927698
0.9956114,0.2327790007085671
0.96250105,0.0502387663976332
0.9714826,-0.006423010280025
0.99527115,0.0018871975049611
0.9930326,0.0932749553839927
0.92542726,0.0598241420762547
0.982724,0.0629386083847386
0.9638912,0.1472626399359105
0.9875539,0.0212324023853317
0.98284024,0.0752055794156
0.9824822,0.0761044385577006
0.9824822,-0.0309133798179098
0.99688804,0.084975259176547
0.98714936,-0.001173533110586
0.9804315,-0.0076587081799333
0.6213393,0.0318054406866679
0.99869514,0.008769620899019
0.9968095,0.0076397676688387
0.996237,0.0667923488214611
0.98550475,0.1111109220370278
0.99717414,0.0131042680921979
0.9515266,-0.0725788053819938
0.95457405,0.0453673937384984
0.9479364,0.041033157613703
0.9479364,0.3864367381711064
0.93788975,-0.0075828281864552
0.68756485,0.0231822957486338
0.6181436,0.074431363168256
0.7565097,0.021120973197914
0.99938166,-0.032037113763767
0.99906707,-0.0847695968754876
0.9774159,-0.1724094170667534
0.9663123,-0.0300625141759295
0.98711693,-0.3237939174605858
0.99653375,-0.0228649395167836
0.5617639,0.0300319226791027
0.6545029,-0.1095159565550464
0.99842817,0.2323346647149387
0.9749099,-0.1170245651645619
0.98464257,-0.0382753667180685
0.9945704,0.0855573644023234
0.998474,-0.0117803252868201
0.9473012,-0.2371420452756711
0.99133325,0.1749116111075039
0.98070383,-0.0058689659646125
0.989482,-0.0645057500546934
0.99372315,0.2147581467727169
0.9934731,0.2148366693381885
0.9934731,-0.0170789013872613
0.99980026,0.0324246501543373
0.9939308,-0.2469930352337918
0.9909112,-0.1295562802659964
0.6750822,0.0120307106314885
0.9970781,0.0083148430370995
0.98647594,0.0440314824452977
0.996237,0.137879093797901
0.9947665,0.2214435973446233
0.9981642,0.0329793186568299
0.96931714,0.0177351765590298
0.9752552,0.0162305890254103
0.9707008,0.0160908418715108
0.9707008,0.1578636067266903
0.9627448,0.0123057480831346
0.7464131,0.0228718624213592
0.6828807,0.0385160316672013
0.80832356,0.0323999887744566
0.99588853,0.0049165245785675
0.9934733,0.0797992316850395
0.9892803,0.0360980452258085
0.9826891,0.0637425347386348
0.992124,-0.0122909546217805
0.987375,0.0507208225647145
0.62972915,0.0024602534566685
0.715774,-0.0088645418878448
0.99380726,0.1968627286782738
0.9849823,0.0243679590944579
0.992844,0.0174051967900762
0.98677504,0.0419553353171743
0.9964322,0.0495816425432254
0.96583694,0.1449719668557679
0.9933644,0.0560012300842104
0.9926865,0.1330173681466546
0.9857429,0.0803024010009316
0.9981553,-0.0178218956637191
0.9979307,-0.0167075423647325
