similarity,cross_score
0.6557669,-2.7891943171241104e-05
0.6973952,0.0
0.67159426,0.0
0.7039301,0.0
0.70152545,0.0
0.8603421,0.0
0.6903681,0.0
0.7374314,-0.0018967086478208
0.71894825,-0.0026263143554837
0.71894825,-0.0120201270844686
0.72082305,-0.0032456959146204
0.95672184,-0.0024933401150067
0.9752486,-0.0021842444861956
0.9791997,-0.0043319455627331
0.9635409,0.0218694383542339
0.9768411,0.1006904354480859
0.88804877,-0.0084852545854638
0.8899356,-0.0046329089490259
0.928657,0.0599162538837503
0.97259563,-0.0017617819545995
0.9686595,-0.0033264016920334
0.9827822,0.0721618640833866
0.9416045,0.1094275848474656
0.9979168,0.2038136004105447
0.86833906,0.018852733996019
0.7556705,-0.0012432647952032
0.9979705,-0.0011401708213315
0.98656476,0.2337475743819376
0.7331089,-0.0022125060112763
0.9996026,0.0059819379298243
0.8410222,0.0394412227165948
0.8186695,0.0
0.8186021,0.0
0.8186021,0.0
0.91787565,0.0051106996504849
0.99891025,0.2590260160276165
0.93461424,-0.0007734942991294
0.77783304,0.0002410297811863
0.8409118,0.0053586751486792
0.7499086,0.0005183783366882
0.8404851,0.0367840118896349
0.8915503,0.0365286451373882
0.9781767,0.0566605972569044
0.8317803,0.0145235824949817
0.9416045,0.0007731956724183
0.9190625,0.1322557708528524
0.9083157,0.1077113072437909
0.9083157,0.5651080509408848
0.908857,0.077132530666601
0.96602446,0.0088686199136303
0.97946537,0.0158863645665426
0.98918116,0.0126074532033561
0.98532605,0.0065763620922023
0.9682311,-0.0003400741369413
0.98725814,0.142361253663111
0.9875826,0.0643931426286045
0.9970172,0.1234011623408753
0.9913709,0.0150070114308253
0.99399424,0.0067159199252502
0.9874493,0.0049038148703914
0.95707595,0.1529085070668585
0.9837197,0.065691915776314
0.9284944,0.0145095026495747
0.95894945,0.1490592931726443
0.98236495,0.0423345300358123
0.91215765,0.1851675583791517
0.94475794,0.0520472198139955
0.97042364,0.1102957598238838
0.94009954,0.1462795402233015
0.94006366,0.1468044513027182
0.94006366,0.3650284435590203
0.9670096,0.1684972970428412
0.9375918,0.0056247066908587
0.99775636,0.0763467333402798
0.98463523,0.001647217680972
0.9877834,0.0193356293983275
0.9754217,0.1243724640902716
0.86024934,0.1257412174925989
0.7653941,0.223369951919652
0.98326284,0.028315764600267
0.6557669,-0.0014268315245402
0.80825603,-0.0021589511713265
0.81002647,0.0235877287436056
0.81002647,0.1973718466537209
0.8008061,0.0039712762419558
0.84382904,0.0665524890512936
0.79175365,0.0372549121582837
0.7166882,0.1537327376044706
0.7532195,0.146601824841824
0.8012715,-0.0024491258174996
0.7633236,0.0274045302395295
0.7598164,0.0335596798615896
0.7601458,-0.0186969283253339
0.715164,0.0781996227544582
0.729498,0.0089849771580284
0.7247786,0.0032426806498448
0.77783304,0.141802863193517
0.66289073,0.2199544555831622
0.8086538,-0.0079291670723166
0.7836741,0.0017256840950494
0.6661678,0.0357824189818567
0.7330429,-0.0251819020438556
0.82982254,0.0476695937427245
0.6756504,0.1067492686027593
0.7745644,0.1001663316964543
0.93644214,-0.0496679834861848
0.93645984,-0.0649317945263167
0.93645984,0.0443713011052056
0.8950584,0.09513196210942
0.6771238,0.000102827651316
0.75425535,0.027775340324677
0.98463523,0.0044338464767262
0.96052533,0.0004548752721574
0.9775768,0.0236960679257744
0.91550666,0.0704761255662407
0.84042084,0.0952744386548383
0.98658854,0.0635345292744423
0.6973952,0.0109966831988956
0.88066643,-0.0301466379726027
0.8823122,-0.014718518326291
0.8823122,0.1228419716845844
0.874354,0.0083143684284719
0.8683107,0.0963514672672434
0.8265513,0.0509024878161911
0.7754534,0.1121777071067681
0.81482446,0.0037525151950058
0.8309439,0.0996578904251284
0.83771497,0.0745675403252112
0.8345234,0.1605453124306948
0.82701373,-0.0279561265313372
0.77752924,0.1045005478489922
0.789736,0.006374961990117
0.78045905,-0.005796618318025
0.8409118,0.2222929142736459
0.7115534,0.0012553731428561
0.8771018,0.0288659472035276
0.8625904,0.0115404730096204
0.7157111,0.2016703795104985
0.78117085,0.0335792136052431
0.8943762,0.0534051441080641
0.7146644,0.3281696920444228
0.8515323,0.1057613355379757
0.97218287,0.0183115447225736
0.9722085,0.159952968997854
0.9722085,0.072778779492704
0.92202544,0.0559069452230034
0.7125539,0.0454416253598941
0.82114613,0.1080153507077397
0.9877834,0.0274157439029917
0.96052533,0.0105777161107049
0.94217736,0.1239934374051038
0.78597623,0.1153516895848919
0.7074951,0.2089295190616831
0.9522365,0.0264049307764287
0.67159426,-0.0029128961937177
0.73158026,0.0468591807289041
